"cd_assunto_trf";"ds_assunto_completo"
"10530";"DIREITO TRIBUTÁRIO / LIMITAÇÕES AO PODER DE TRIBUTAR / IMUNIDADE / IMUNIDADE RECÍPROCA"
"10531";"DIREITO TRIBUTÁRIO / IMPOSTOS / ICMS/ IMPOSTO SOBRE CIRCULAÇÃO DE MERCADORIAS / ICMS / Incidência Sobre o Ativo Fixo"
"10532";"DIREITO TRIBUTÁRIO / IMPOSTOS / IRPF/IMPOSTO DE RENDA DE PESSOA FÍSICA / INCIDÊNCIA SOBRE AUXÍLIO-CONDUÇÃO"
"10533";"DIREITO TRIBUTÁRIO / IMPOSTOS / IRPF/IMPOSTO DE RENDA DE PESSOA FÍSICA / INCIDÊNCIA SOBRE AUXÍLIO-CRECHE"
"10534";"DIREITO TRIBUTÁRIO / TAXAS / MUNICIPAIS / TAXA DE LIMPEZA PÚBLICA"
"10535";"DIREITO TRIBUTÁRIO / TAXAS / MUNICIPAIS / TAXA DE ILUMINAÇÃO PÚBLICA"
"10536";"DIREITO TRIBUTÁRIO / TAXAS / MUNICIPAIS / TAXA DE COLETA DE LIXO"
"10537";"DIREITO TRIBUTÁRIO / TAXAS / MUNICIPAIS / TAXA DE PREVENÇÃO E COMBATE A INCÊNDIO"
"10538";"DIREITO TRIBUTÁRIO / TAXAS / MUNICIPAIS / TAXA DE LICENCIAMENTO DE ESTABELECIMENTO"
"10539";"DIREITO TRIBUTÁRIO / OBRIGAÇÃO TRIBUTÁRIA / CAPACIDADE TRIBUTÁRIA"
"10540";"DIREITO TRIBUTÁRIO / LIMITAÇÕES AO PODER DE TRIBUTAR / COMPETÊNCIA TRIBUTÁRIA"
"10543";"DIREITO TRIBUTÁRIO / CRÉDITO TRIBUTÁRIO / SUSPENSÃO DA EXIGIBILIDADE / DEPÓSITO JUDICIAL"
"10544";"DIREITO TRIBUTÁRIO / CRÉDITO TRIBUTÁRIO / EXTINÇÃO DO CRÉDITO TRIBUTÁRIO / PRESCRIÇÃO / CONSTITUCIONALIDADE DO ARTIGO 4º DA LC 118/05"
"10545";"DIREITO TRIBUTÁRIO / CRÉDITO TRIBUTÁRIO / EXTINÇÃO DO CRÉDITO TRIBUTÁRIO / PRESCRIÇÃO / CONSTITUCIONALIDADE DO ARTIGO 46 DA LEI 8212/91"
"10546";"DIREITO TRIBUTÁRIO / CRÉDITO TRIBUTÁRIO / EXTINÇÃO DO CRÉDITO TRIBUTÁRIO / PRESCRIÇÃO / SUSPENSÃO"
"10547";"DIREITO TRIBUTÁRIO / CRÉDITO TRIBUTÁRIO / EXTINÇÃO DO CRÉDITO TRIBUTÁRIO / PRESCRIÇÃO / INTERRUPÇÃO"
"10548";"DIREITO TRIBUTÁRIO / CRÉDITO TRIBUTÁRIO / EXTINÇÃO DO CRÉDITO TRIBUTÁRIO / PRESCRIÇÃO / DECRETAÇÃO DE OFÍCIO"
"10549";"DIREITO TRIBUTÁRIO / CRÉDITO TRIBUTÁRIO / EXTINÇÃO DO CRÉDITO TRIBUTÁRIO / PRESCRIÇÃO / SUSPENSÃO / ARQUIVAMENTO ADMINISTRATIVO - CRÉDITO DE PEQUENO VALOR"
"10550";"DIREITO TRIBUTÁRIO / CRÉDITO TRIBUTÁRIO / EXTINÇÃO DO CRÉDITO TRIBUTÁRIO / PRESCRIÇÃO / INTERRUPÇÃO / DESPACHO DE CITAÇÃO"
"10551";"DIREITO TRIBUTÁRIO / CRÉDITO TRIBUTÁRIO / EXTINÇÃO DO CRÉDITO TRIBUTÁRIO / DECADÊNCIA / CONSTITUCIONALIDADE DO ARTIGO 45 DA LEI 8212/91"
"10556";"DIREITO TRIBUTÁRIO / CRÉDITO TRIBUTÁRIO / BASE DE CÁLCULO / EXCLUSÃO - ICMS"
"10557";"DIREITO TRIBUTÁRIO / CRÉDITO TRIBUTÁRIO / BASE DE CÁLCULO / EXCLUSÃO - IPI"
"10558";"DIREITO TRIBUTÁRIO / CRÉDITO TRIBUTÁRIO / BASE DE CÁLCULO / EXCLUSÃO - RECEITAS PROVENIENTES DE EXPORTAÇÃO"
"10559";"DIREITO TRIBUTÁRIO / CRÉDITO TRIBUTÁRIO / BASE DE CÁLCULO / CÁLCULO DE ICMS ""POR DENTRO"""
"10560";"DIREITO TRIBUTÁRIO / PROCEDIMENTOS FISCAIS / QUEBRA DE SIGILO BANCÁRIO"
"10561";"DIREITO TRIBUTÁRIO / CONTRIBUIÇÕES / CONTRIBUIÇÕES SOCIAIS / PIS - IMPORTAÇÃO"
"10562";"DIREITO TRIBUTÁRIO / CONTRIBUIÇÕES / CONTRIBUIÇÕES SOCIAIS / COFINS - IMPORTAÇÃO"
"10563";"DIREITO TRIBUTÁRIO / CONTRIBUIÇÕES / CONTRIBUIÇÕES SOCIAIS / CONTRIBUIÇÃO SOCIAL SOBRE O LUCRO LÍQUIDO / COMPENSAÇÃO DE PREJUÍZO"
"10564";"DIREITO DO TRABALHO (864) / Direito Coletivo (1695) / Contribuição Sindical Rural"
"10565";"DIREITO TRIBUTÁRIO / CONTRIBUIÇÕES / CONTRIBUIÇÕES CORPORATIVAS / CONTRIBUIÇÃO SINDICAL RURAL"
"10567";"DIREITO PREVIDENCIÁRIO / BENEFÍCIOS EM ESPÉCIE / APOSENTADORIA POR INVALIDEZ ACIDENTÁRIA"
"10568";"DIREITO DO TRABALHO (864) / Prescrição"
"10569";"DIREITO DO TRABALHO (864) / Prescrição (10568) / Rural"
"10570";"DIREITO DO TRABALHO (864) / Prescrição (10568) / FGTS"
"10571";"DIREITO DO TRABALHO (864) / Prescrição (10568) / Acidente de Trabalho"
"10572";"DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO / ORGANIZAÇÃO POLÍTICO-ADMINISTRATIVA / ADMINISTRAÇÃO PÚBLICA / FGTS/FUNDO DE GARANTIA POR TEMPO DE SERVIÇO / ATUALIZAÇÃO DE CONTA / Termo de Adesão da LC 110/2001"
"10573";"DIREITO PROCESSUAL CIVIL E DO TRABALHO (8826) / Liquidação / Cumprimento / Execução (9148) / Prisão Civil"
"10577";"DIREITO CIVIL / FAMÍLIA / Relações de Parentesco"
"10581";"DIREITO DO TRABALHO (864) / Duração do Trabalho (1658) / Turno Ininterrupto de Revezamento"
"10582";"DIREITO CIVIL (899) / Obrigações (7681) / Inadimplemento (7691) / Rescisão / Resolução"
"10585";"DIREITO CIVIL / OBRIGAÇÕES / INADIMPLEMENTO / JUROS DE MORA - LEGAIS / CONTRATUAIS / CAPITALIZAÇÃO / ANATOCISMO"
"10586";"DIREITO CIVIL / OBRIGAÇÕES / INADIMPLEMENTO / JUROS DE MORA - LEGAIS / CONTRATUAIS / LIMITAÇÃO DE JUROS"
"10587";"DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO (9985) / Garantias Constitucionais (9986) / Proteção da Intimidade e Sigilo de Dados"
"10588";"DIREITO CIVIL / OBRIGAÇÕES / ESPÉCIES DE CONTRATOS / SISTEMA FINANCEIRO DA HABITAÇÃO / VÍCIOS DE CONSTRUÇÃO"
"10589";"DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO / INTERVENÇÃO DO ESTADO NA PROPRIEDADE / Juros Compensatórios"
"10590";"DIREITO CIVIL / OBRIGAÇÕES / ESPÉCIES DE CONTRATOS / PREVIDÊNCIA PRIVADA / RESGATE DE CONTRIBUIÇÃO"
"10591";"DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO / MILITAR / SISTEMA REMUNERATÓRIO E BENEFÍCIOS / INCLUSÃO DE DEPENDENTE"
"10592";"DIREITO CIVIL (899) / Obrigações (7681) / Adimplemento e Extinção (7690) / Desconto em Folha de Pagamento"
"10593";"DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO / MILITAR / SISTEMA REMUNERATÓRIO E BENEFÍCIOS / REMUNERAÇÃO MÍNIMA"
"10595";"DIREITO CIVIL / COISAS / PROPRIEDADE / CONDOMÍNIO EM EDIFÍCIO / MULTA"
"10596";"DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO / MILITAR / SISTEMA REMUNERATÓRIO E BENEFÍCIOS / AUXÍLIO-INVALIDEZ"
"10598";"DIREITO DO CONSUMIDOR / CONTRATOS DE CONSUMO / TELEFONIA / COBRANÇA INDEVIDA DE LIGAÇÕES"
"10599";"DIREITO PROCESSUAL PENAL / Ação Penal / Nulidade / Quesitos"
"10600";"DIREITO PROCESSUAL PENAL / Ação Penal / Nulidade / Impedimento"
"10601";"DIREITO PROCESSUAL PENAL / Ação Penal / Nulidade / Suspeição"
"10602";"DIREITO PROCESSUAL PENAL / Ação Penal / Suspensão / Condicional do processo"
"10603";"DIREITO PROCESSUAL PENAL / Ação Penal / Suspensão / Parcelamento de crédito tributário"
"10604";"DIREITO PROCESSUAL PENAL / Investigação Penal"
"10605";"DIREITO PROCESSUAL PENAL / Investigação Penal / Competência do MP"
"10606";"DIREITO PROCESSUAL PENAL / Investigação Penal / Cerceamento de Defesa"
"10607";"DIREITO PROCESSUAL PENAL / Investigação Penal / Quebra do Sigilo Bancário"
"10608";"DIREITO PROCESSUAL PENAL / Investigação Penal / Quebra do Sigilo Fiscal"
"10609";"DIREITO PROCESSUAL PENAL / Investigação Penal / Quebra do Sigilo Telefônico"
"10610";"DIREITO PROCESSUAL PENAL / Investigação Penal / Trancamento"
"10612";"DIREITO PENAL / Parte Geral / Tipicidade"
"10613";"DIREITO PENAL / Parte Geral / Excludentes"
"10614";"DIREITO PENAL / Parte Geral / Tipicidade / Abolitio Criminis"
"10615";"DIREITO PENAL / Parte Geral / Tipicidade / Princípio da Insignificância"
"10616";"DIREITO PENAL / Parte Geral / Excludentes / Legítima Defesa"
"10617";"DIREITO PENAL / Parte Geral / Excludentes / Estado de Necessidade"
"10618";"DIREITO PENAL / Parte Geral / Excludentes / Estrito Cumprimento do Dever Legal"
"10619";"DIREITO PENAL / Parte Geral / Excludentes / Inexigibilidade de Conduta Diversa"
"10620";"DIREITO PENAL / Parte Geral"
"10621";"DIREITO PENAL / Parte Geral / Aplicação da Pena"
"10622";"DIREITO PENAL / Parte Geral / Extinção da Punibilidade"
"10623";"DIREITO PENAL / Parte Geral / Extinção da Punibilidade / Prescrição"
"10624";"DIREITO PENAL / Parte Geral / Extinção da Punibilidade / Perdão"
"10625";"DIREITO PENAL / Parte Geral / Extinção da Punibilidade / Anistia"
"10626";"DIREITO PENAL / Parte Geral / Extinção da Punibilidade / Indulto"
"10627";"DIREITO PENAL / Parte Geral / Extinção da Punibilidade / Pagamento ou Parcelamento do Crédito Tributário"
"10628";"DIREITO PENAL / Parte Geral / Aplicação da Pena / Substituição da Pena"
"10630";"DIREITO PROCESSUAL PENAL / Ação Penal / Transação"
"10631";"DIREITO PROCESSUAL PENAL / JURISDIÇÃO E COMPETÊNCIA / Desaforamento"
"10632";"DIREITO PROCESSUAL PENAL / Prisão Temporária"
"10633";"DIREITO PENAL / Parte Geral / Aplicação da Pena / Regime inicial"
"10634";"DIREITO PENAL / Parte Geral / Suspensão condicional da pena"
"10635";"DIREITO PROCESSUAL PENAL / EXECUÇÃO PENAL / PENA PRIVATIVA DE LIBERDADE / PROGRESSÃO DE REGIME"
"10636";"DIREITO PROCESSUAL PENAL / EXECUÇÃO PENAL / PENA PRIVATIVA DE LIBERDADE / Livramento condicional"
"10637";"DIREITO PROCESSUAL PENAL / EXECUÇÃO PENAL / PENA PRIVATIVA DE LIBERDADE / REMIÇÃO"
"10638";"DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO (9985) / Servidor Público Civil (10219) / Sistema Remuneratório e Benefícios (10288) / Acumulação de Proventos"
"10640";"DIREITO PROCESSUAL PENAL / Ação Penal / Prisão Decorrente de Sentença Condenatória"
"10641";"DIREITO PROCESSUAL PENAL / EXECUÇÃO PENAL / Penas do Código Penal Militar"
"10642";"DIREITO PENAL / Parte Geral / Efeitos da Condenação"
"10643";"DIREITO PENAL / Parte Geral / Efeitos da Condenação / Perda da Função Pública"
"10644";"DIREITO PENAL / Parte Geral / Efeitos da Condenação / Perda de Bens e Valores"
"10645";"DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO (9985) / Controle de Constitucionalidade"
"10646";"DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO (9985) / Controle de Constitucionalidade (10645) / Inconstitucionalidade Material"
"10647";"DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO / Controle de Constitucionalidade / Processo Legislativo"
"10651";"DIREITO PROCESSUAL CIVIL E DO TRABALHO / JURISDIÇÃO E COMPETÊNCIA / COMPETÊNCIA / Competência dos Juizados Especiais"
"10652";"DIREITO PROCESSUAL CIVIL E DO TRABALHO (8826) / Jurisdição e Competência (8828) / Competência (8829) / Competência da Justiça do Trabalho"
"10653";"DIREITO PROCESSUAL CIVIL E DO TRABALHO (8826) / Jurisdição e Competência (8828) / Competência (8829) / Competência da Justiça Federal"
"10654";"DIREITO PROCESSUAL CIVIL E DO TRABALHO (8826) / Jurisdição e Competência (8828) / Competência (8829) / Competência da Justiça Estadual"
"10655";"DIREITO PROCESSUAL CIVIL E DO TRABALHO (8826) / Partes e Procuradores (8842) / Sucumbência (8874) / Honorários Advocatícios"
"10656";"DIREITO PROCESSUAL CIVIL E DO TRABALHO (8826) / Partes e Procuradores (8842) / Sucumbência (8874) / Honorários Advocatícios em Execução contra a Fazenda Pública"
"10657";"DIREITO PROCESSUAL CIVIL E DO TRABALHO (8826) / Partes e Procuradores (8842) / Sucumbência (8874) / Honorários Advocatícios em FGTS"
"10658";"DIREITO PROCESSUAL CIVIL E DO TRABALHO (8826) / Partes e Procuradores (8842) / Sucumbência (8874) / Custas"
"10659";"DIREITO PROCESSUAL CIVIL E DO TRABALHO (8826) / Órgãos Judiciários e Auxiliares da Justiça (8883) / Do Juiz (8884) / Suspeição"
"10660";"DIREITO PROCESSUAL CIVIL E DO TRABALHO (8826) / Órgãos Judiciários e Auxiliares da Justiça (8883) / Do Juiz (8884) / Impedimento"
"10661";"DIREITO TRIBUTÁRIO / IMPOSTOS / IRPF/IMPOSTO DE RENDA DE PESSOA FÍSICA / INCIDÊNCIA SOBRE ABONO DE PERMANÊNCIA"
"10662";"DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO (9985) / Servidor Público Civil (10219) / Sistema Remuneratório e Benefícios (10288) / Abono de Permanência"
"10666";"DIREITO PROCESSUAL CIVIL E DO TRABALHO (8826) / Recurso (9045) / Regularidade Formal"
"10667";"DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO / SERVIDOR PÚBLICO CIVIL / SISTEMA REMUNERATÓRIO E BENEFÍCIOS / Gratificações Estaduais Específicas"
"10668";"DIREITO PROCESSUAL CIVIL E DO TRABALHO (8826) / Processo e Procedimento (8960) / Peticionamento Eletrônico (55503) / Fac-Símile / E-mail"
"10669";"DIREITO PROCESSUAL CIVIL E DO TRABALHO (8826) / Recurso (9045) / Tempestividade (9060) / Protocolo Integrado / Descentralizado"
"10670";"DIREITO PROCESSUAL CIVIL E DO TRABALHO (8826) / Liquidação / Cumprimento / Execução (9148) / Obrigação de Entregar"
"10671";"DIREITO PROCESSUAL CIVIL E DO TRABALHO (8826) / Liquidação / Cumprimento / Execução (9148) / Obrigação de Fazer / Não Fazer"
"10672";"DIREITO PROCESSUAL CIVIL E DO TRABALHO (8826) / Liquidação / Cumprimento / Execução (9148) / Precatório"
"10673";"DIREITO PROCESSUAL CIVIL E DO TRABALHO (8826) / Liquidação / Cumprimento / Execução (9148) / Requisição de Pequeno Valor - RPV"
"10675";"DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO (9985) / Agentes Políticos (10186) / Magistratura (10187) / Quinto Constitucional"
"10676";"DIREITO PROCESSUAL CIVIL E DO TRABALHO (8826) / Liquidação / Cumprimento / Execução (9148) / Obrigação de Entregar (10670) / Imissão na Posse"
"10677";"DIREITO PROCESSUAL CIVIL E DO TRABALHO (8826) / Liquidação / Cumprimento / Execução (9148) / Obrigação de Entregar (10670) / Busca e Apreensão"
"10678";"DIREITO PROCESSUAL CIVIL E DO TRABALHO (8826) / Liquidação / Cumprimento / Execução (9148) / Precatório (10672) / Sequestro de Verbas Públicas"
"10679";"DIREITO PROCESSUAL CIVIL E DO TRABALHO (8826) / Liquidação / Cumprimento / Execução (9148) / Precatório (10672) / Fracionamento"
"10680";"DIREITO PROCESSUAL CIVIL E DO TRABALHO (8826) / Liquidação / Cumprimento / Execução (9148) / Precatório (10672) / Crédito Complementar"
"10681";"DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO / AGENTES POLÍTICOS / PARLAMENTARES / Aposentadoria / Pensão Especial"
"10683";"DIREITO PROCESSUAL CIVIL E DO TRABALHO (8826) / Liquidação / Cumprimento / Execução (9148) / Exceção de Pré-Executividade"
"10684";"DIREITO PROCESSUAL CIVIL E DO TRABALHO (8826) / Liquidação / Cumprimento / Execução (9148) / Valor da Execução / Cálculo / Atualização (9149) / Juros"
"10685";"DIREITO PROCESSUAL CIVIL E DO TRABALHO (8826) / Liquidação / Cumprimento / Execução (9148) / Valor da Execução / Cálculo / Atualização (9149) / Correção Monetária"
"10686";"DIREITO PROCESSUAL CIVIL E DO TRABALHO (8826) / Liquidação / Cumprimento / Execução (9148) / Multa Cominatória / Astreintes"
"10687";"DIREITO PROCESSUAL CIVIL E DO TRABALHO (8826) / Liquidação / Cumprimento / Execução (9148) / Valor da Execução / Cálculo / Atualização (9149) / Taxa SELIC"
"10688";"DIREITO DA CRIANÇA E DO ADOLESCENTE / Medidas Sócio-educativas"
"10689";"DIREITO TRIBUTÁRIO / IMPOSTOS / IRPF/IMPOSTO DE RENDA DE PESSOA FÍSICA / CORREÇÃO DA TABELA"
"10690";"DIREITO TRIBUTÁRIO / IMPOSTOS / IPMF - IMPOSTO PROVISÓRIO SOBRE MOVIMENTAÇÃO FINANCEIRA"
"10691";"DIREITO PROCESSUAL PENAL / Ação Penal / Suspensão / Questão Prejudicial"
"10692";"DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO / ORGANIZAÇÃO POLÍTICO-ADMINISTRATIVA / ADMINISTRAÇÃO PÚBLICA / Tribunal de Contas"
"10693";"DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO (9985) / Servidor Público Civil (10219) / Regime Estatutário (10220) / Cargo em Comissão"
"10695";"DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO (9985) / Servidor Público Civil (10219) / Categorias Especiais de Servidor Público"
"10696";"DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO / SERVIDOR PÚBLICO CIVIL / Categorias Especiais de Servidor Público / Professor"
"10697";"DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO / SERVIDOR PÚBLICO CIVIL / Categorias Especiais de Servidor Público / Procuradores de Órgãos / Entidades Públicos"
"10698";"DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO (9985) / Servidor Público Civil (10219) / Categorias Especiais de Servidor Público (10695) / Serventuários da Justiça"
"10699";"DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO (9985) / Servidor Público Civil (10219) / Sistema Remuneratório e Benefícios (10288) / Isonomia / Equivalência Salarial (10221) / Extensão de Vantagem aos Inativos"
"10700";"DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO (9985) / Servidor Público Civil (10219) / Licenças / Afastamentos (10258) / Licença Prêmio (10261) / Contagem em Dobro"
"10701";"DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO (9985) / Servidor Público Civil (10219) / Licenças / Afastamentos (10258) / Licença Prêmio (10261) / Pagamento em Pecúnia"
"10702";"DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO / SERVIDOR PÚBLICO CIVIL / REAJUSTES DE REMUNERAÇÃO, PROVENTOS OU PENSÃO / ÍNDICE DA URV LEI 8.880/1994 / Índice de 3,17%"
"10703";"DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO / SERVIDOR PÚBLICO CIVIL / REAJUSTES DE REMUNERAÇÃO, PROVENTOS OU PENSÃO / ÍNDICE DA URV LEI 8.880/1994 / Índice de 11,98%"
"10705";"DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO (9985) / Servidor Público Civil (10219) / Sistema Remuneratório e Benefícios (10288) / Subteto Salarial"
"10706";"DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO / SERVIDOR PÚBLICO CIVIL / SISTEMA REMUNERATÓRIO E BENEFÍCIOS / Gratificações Municipais Específicas"
"10707";"DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO / SERVIDOR PÚBLICO CIVIL / SISTEMA REMUNERATÓRIO E BENEFÍCIOS / Gratificações Estaduais Específicas / Gratificação de Encargos Especiais - GEE"
"10708";"DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO / SERVIDOR PÚBLICO CIVIL / SISTEMA REMUNERATÓRIO E BENEFÍCIOS / Gratificações Estaduais Específicas / Gratificação de Estímulo à Produção Individual - GEPI"
"10709";"DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO / SERVIDOR PÚBLICO CIVIL / SISTEMA REMUNERATÓRIO E BENEFÍCIOS / Gratificações Estaduais Específicas / Gratificação Estadual - AM"
"10710";"DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO / SERVIDOR PÚBLICO CIVIL / SISTEMA REMUNERATÓRIO E BENEFÍCIOS / Gratificações Estaduais Específicas / Adicional de Etapa Alimentar"
"10711";"DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO / SERVIDOR PÚBLICO CIVIL / SISTEMA REMUNERATÓRIO E BENEFÍCIOS / Gratificações Estaduais Específicas / Gratificação de Suporte às Atividades Escolares - GSAE"
"10712";"DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO / SERVIDOR PÚBLICO CIVIL / SISTEMA REMUNERATÓRIO E BENEFÍCIOS / Gratificações Estaduais Específicas / Gratificação por Trabalho Educacional - GTE"
"10713";"DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO / SERVIDOR PÚBLICO CIVIL / SISTEMA REMUNERATÓRIO E BENEFÍCIOS / Gratificações Estaduais Específicas / Gratificação de Suporte Administrativo - GASA"
"10714";"DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO / SERVIDOR PÚBLICO CIVIL / SISTEMA REMUNERATÓRIO E BENEFÍCIOS / Gratificações Estaduais Específicas / Gratificação-Prêmio"
"10715";"DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO / SERVIDOR PÚBLICO CIVIL / SISTEMA REMUNERATÓRIO E BENEFÍCIOS / Gratificações Estaduais Específicas / Gratificação Complementar de Vencimento"
"10718";"DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO (9985) / Servidor Público Civil (10219) / Sistema Remuneratório e Benefícios (10288) / Gratificações por Atividades Específicas"
"10719";"DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO / SERVIDOR PÚBLICO CIVIL / SISTEMA REMUNERATÓRIO E BENEFÍCIOS / Gratificações Por Atividades Específicas / Gratificação de Desempenho de Atividade Técnico Administrativa - GDATA"
"10720";"DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO / SERVIDOR PÚBLICO CIVIL / SISTEMA REMUNERATÓRIO E BENEFÍCIOS / Gratificações Por Atividades Específicas / Gratificação de Desempenho de Atividade Tributária - GDAT"
"10721";"DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO / SERVIDOR PÚBLICO CIVIL / SISTEMA REMUNERATÓRIO E BENEFÍCIOS / Gratificações Por Atividades Específicas / Gratificação de Desempenho de Atividade de Fiscalização Agropecuária - GDAFA"
"10722";"DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO / SERVIDOR PÚBLICO CIVIL / SISTEMA REMUNERATÓRIO E BENEFÍCIOS / Gratificações Por Atividades Específicas / Gratificação de Desempenho de Atividade Jurídica - GDAJ"
"10723";"DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO / SERVIDOR PÚBLICO CIVIL / SISTEMA REMUNERATÓRIO E BENEFÍCIOS / Gratificações Por Atividades Específicas / Gratificação de Atividade - GATA"
"10724";"DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO / SERVIDOR PÚBLICO CIVIL / SISTEMA REMUNERATÓRIO E BENEFÍCIOS / Gratificações Por Atividades Específicas / Gratificação de Incentivo à Docência - GID"
"10725";"DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO / SERVIDOR PÚBLICO CIVIL / SISTEMA REMUNERATÓRIO E BENEFÍCIOS / Gratificações Por Atividades Específicas / Gratificação de Produção Suplementar - GPS"
"10726";"DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO / SERVIDOR PÚBLICO CIVIL / SISTEMA REMUNERATÓRIO E BENEFÍCIOS / Gratificações Por Atividades Específicas / Gratificação Eleitoral"
"10727";"DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO / SERVIDOR PÚBLICO CIVIL / SISTEMA REMUNERATÓRIO E BENEFÍCIOS / Gratificações Por Atividades Específicas / Gratificação de Inatividade"
"10728";"DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO / SERVIDOR PÚBLICO CIVIL / SISTEMA REMUNERATÓRIO E BENEFÍCIOS / Gratificações Por Atividades Específicas / Gratificação Extraordinária - GE"
"10729";"DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO / SERVIDOR PÚBLICO CIVIL / SISTEMA REMUNERATÓRIO E BENEFÍCIOS / Gratificações Por Atividades Específicas / Gratificação de Desempenho de Função - GADF"
"10730";"DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO (9985) / Servidor Público Civil (10219) / Sistema Remuneratório e Benefícios (10288) / Adicional de Desempenho"
"10731";"DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO / SERVIDOR PÚBLICO CIVIL / SISTEMA REMUNERATÓRIO E BENEFÍCIOS / Adicional de Sexta-Parte"
"10732";"DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO / AGENTES POLÍTICOS / PARLAMENTARES / REMUNERAÇÃO / VERBA DE REPRESENTAÇÃO"
"10733";"DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO / MILITAR / SISTEMA REMUNERATÓRIO E BENEFÍCIOS / ISONOMIA / Extensão de Vantagem aos Inativos"
